Junb	-0.0540735964103
Klf6	-0.0551687592909
Egr1	-0.00184168792094
Zfp36	-0.0663555571017
Dusp1	-0.0695207058056
Jun	0.0775356872141
Fos	0.00948356288176
Zfp799	-0.0305015569296
Rab11fip3	-0.00383477004389
Fggy	-0.115160850979
Gm37052	-0.068346234164
Ccdc17	0.00323188523411
Madd	-0.0747876096288
Pros1	-0.139244675413
Plxna3	0.0583175251435
Gm26660	0.0747285880699
Ldhd	-0.189918312676
Pde1c	-0.00756422340879
Fam171b	-0.0254799076701
Ric3	-0.0978907620753
Mlph	-0.0824955472286
Zkscan4	0.0107930979405
Boc	-0.0846215326596
Cd2ap	0.00173744180457
Elmo3	-0.0309188036442
Lrch2	0.0237144932971
4930431P03Rik	-0.101307986003
Frmd4b	0.00714952096946
Clec1b	0.0130606963063
Skint3	0.0109725704551
Scara5	-0.0352053091677
Slc4a3	0.008460193351
9430076C15Rik	-0.0905232535905
Bpifb5	0.0734846863481
Gm37978	0.0203323748667
Magee1	0.012535703072
Slc12a7	0.0807289033197
Morn4	0.0173481686026
Scai	-0.0496298763441
Myo15	0.0252371915717
Hdx	0.111832951477
Rasl12	-0.0376817499296
Dgka	-0.0699427828236
Rhobtb3	-0.0148995255818
Phf13	-0.0929850672693
Hpcal1	0.0704110614257
Gjb3	-0.0688815297366
Frmd8	-0.0470538204897
Ric8a	0.0104343990896
Abhd4	-0.0836469988562
Decr2	-0.0938443899772
Plekho2	-0.0179105111744
Birc3	-0.231704528206
Ifnar1	-0.178557457267
Gdi1	0.0332180188538
Tmbim1	-0.0520273071893
Rcbtb2	-0.0118448395677
Armcx2	-0.106770739401
Gm17322	-0.145317820917
Olfm5	-0.189572265846
Ehd3	-0.171713521851
Timp3	-0.18850978165
Ildr1	-0.15106417022
Scara3	-0.208730118774
Evc	-0.239425993624
Adgre4	-0.239902274938
Pea15a	-0.0637533362592
Il27ra	-0.0460961208984
2900005J15Rik	-0.103057015915
Scaper	-0.0779327121283
9630010A21Rik	-0.1218087495
Ahr	-0.0155371075459
Spry1	0.130186254805
Gm26510	0.131958567732
Rai14	-0.0932748932972
Nr4a1	0.106069964321
Ccser1	0.102645193037
Kcnh2	-0.157042330409
Hsf2bp	-0.140356839871
Ptger3	-0.0262401783689
St14	-0.073202378075
Prdm5	-0.0839419473851
Foxred2	-0.118231232204
Nicn1	-0.0212904700154
Lonrf3	-0.0871330883418
Zfp979	-0.0576755911766
Camkk1	-0.0275191009592
Rab40b	-0.0736803276906
Rhoj	-0.0587653583395
Errfi1	-0.0425986986336
Smim10l2a	0.0297311856022
Axl	0.193805167859
Noxa1	-0.0338484090097
Catsperg1	0.124686399524
Rps6ka6	-0.11783800098
